age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,month_of_birth
62,State-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,42971,1
35,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,3506,5
43,Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,42,United-States,55913,2
21,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,15,South,17313,5
39,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,25816,7
49,,7th-8th,4,Married-civ-spouse,,Husband,White,Male,4386,0,99,United-States,53576,4
22,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,17134,9
39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,16717,1
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,125303,8
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,17408,11
61,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,112568,9
49,,10th,6,Divorced,,Not-in-family,White,Male,0,0,40,United-States,24321,9
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,39489,11
32,Private,11th,7,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,40,United-States,20015,10
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,60933,7
29,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,15976,1
27,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,38,United-States,10089,9
32,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,77693,8
34,Local-gov,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,18026,4
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,14304,4
72,,11th,7,Widowed,,Not-in-family,White,Female,0,0,24,United-States,13716,8
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,59062,12
46,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,13443,2
49,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,5896,9
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,29063,9
54,Private,Prof-school,15,Never-married,Prof-specialty,Other-relative,White,Female,0,0,65,United-States,7829,9
26,Local-gov,Bachelors,13,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,39647,10
35,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,2829,0,55,Poland,22629,10
24,Federal-gov,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,21994,5
38,Private,11th,7,Never-married,Craft-repair,Unmarried,White,Male,1151,0,40,United-States,7762,7
42,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,28378,11
64,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,5,United-States,116309,1
21,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,45520,5
43,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,21855,11
29,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,19609,5
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,33739,9
25,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,61323,8
34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,7298,0,40,United-States,91156,3
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,51290,2
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,29182,10
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,94773,5
37,Self-emp-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,69648,11
40,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,15775,6
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,65870,11
47,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,2444,50,United-States,51227,12
25,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,33450,12
34,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,46350,5
48,Federal-gov,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,9167,1
58,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,72,United-States,46022,11
20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,42113,2
59,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,10,United-States,35579,6
40,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,62716,4
18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States,14407,4
48,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,85422,2
59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,38987,11
43,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,28884,10
44,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,14491,1
40,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,22679,4
66,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5556,0,40,Yugoslavia,50690,11
60,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,70285,2
46,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,75043,4
31,Private,11th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,25116,9
40,Private,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,0,0,25,United-States,8682,7
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,31157,1
80,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,17554,6
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,31162,2
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,41549,7
39,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,70275,10
58,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,26229,2
31,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,20,United-States,29826,2
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,5003,5
38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,42632,10
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,34370,9
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,62711,1
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,83042,7
34,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,51857,1
28,Private,HS-grad,9,Divorced,Other-service,Own-child,Black,Male,0,0,35,United-States,34556,2
44,,Prof-school,15,Married-civ-spouse,,Husband,White,Male,0,0,80,United-States,25410,11
26,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,46068,9
45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,38629,12
29,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,17400,8
63,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,United-States,76039,3
36,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,54241,10
49,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,29703,7
40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,48,,117906,10
36,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,5293,3
29,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,42,United-States,37571,2
55,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,31560,9
63,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,6073,4
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,52769,4
52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,36284,9
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,13,United-States,31917,10
27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,68,United-States,1431,8
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,39745,12
60,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,43653,4
44,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,66651,4
54,Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,84170,10
34,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,28549,11
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,14596,5
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,21416,4
48,,Assoc-acdm,12,Divorced,,Not-in-family,White,Female,14084,0,40,United-States,68052,5
35,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,16045,5
43,Private,7th-8th,4,Widowed,Other-service,Unmarried,White,Female,0,0,38,Mexico,41949,11
18,Private,10th,6,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,20,United-States,6060,8
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,14691,10
35,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,48029,8
22,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,27470,4
44,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,77232,5
45,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,26779,4
55,Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,Germany,28736,3
58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,59365,3
34,Private,12th,8,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,48252,3
38,Local-gov,Bachelors,13,Divorced,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,24270,6
18,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,26517,8
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,7161,2
42,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,19510,12
29,Self-emp-not-inc,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,73752,6
21,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,29905,10
30,,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Taiwan,17550,8
24,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,37163,6
42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,53291,12
34,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,4001,9
41,Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,,33182,1
20,,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,19533,10
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,73109,4
30,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,70524,10
47,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,16724,10
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,9064,2
51,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,40,United-States,98421,9
32,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States,82748,12
64,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,6356,5
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,82343,10
34,Local-gov,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,10335,1
64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,26342,2
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,74243,1
57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,77993,4
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,57693,5
55,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,10,United-States,30349,8
39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2407,5
17,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,35212,4
20,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,39882,10
32,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,2001,25,United-States,34646,2
28,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,10520,0,50,United-States,99907,11
42,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,29257,7
71,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,10,United-States,22031,5
45,Private,HS-grad,9,Widowed,Priv-house-serv,Own-child,Black,Female,0,0,25,United-States,46898,10
17,Private,12th,8,Never-married,Transport-moving,Own-child,White,Male,0,0,10,,3112,5
34,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,1151,0,48,Germany,6881,11
23,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,12202,4
58,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,12333,2
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,90421,12
28,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,43,Mexico,15756,9
41,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,21326,3
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States,39967,3
38,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,2339,47,United-States,30275,6
36,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,54505,10
58,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Greece,9732,12
29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,56626,3
60,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,13825,12
36,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States,59509,7
21,Private,9th,5,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,8653,3
53,Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States,33552,11
49,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,25521,6
35,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,11807,1
47,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,45622,12
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,41729,7
47,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,2179,50,Mexico,44556,9
55,,7th-8th,4,Married-civ-spouse,,Husband,White,Male,2105,0,40,United-States,39346,1
70,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,10345,12
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,18867,7
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,45313,7
42,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,37932,9
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,44762,11
